id,equipment_id,severity,title,message,is_active,created_at
797,44,critical,Telemetry anomaly on Demo UPS Panel 04,"Server anomaly: temperature=10.83C, frequency=53.85Hz",False,2026-03-29T10:19:47.982366+00:00
798,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: frequency=53.75Hz,False,2026-03-29T10:19:47.985936+00:00
799,50,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: voltage=198.11V,False,2026-03-29T10:19:48.005542+00:00
800,53,critical,Telemetry anomaly on Demo Network Core 01,"Server anomaly: voltage=258.03V, frequency=46.30Hz",False,2026-03-29T10:19:48.012491+00:00
801,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: pressure=3.52,False,2026-03-29T10:20:02.948829+00:00
802,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=38.43C,False,2026-03-29T10:19:52.845447+00:00
803,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: temperature=11.27C,False,2026-03-29T10:19:57.868672+00:00
804,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: voltage=261.19V,False,2026-03-29T10:19:52.882964+00:00
805,19,critical,Telemetry anomaly on Demo Server Rack B03,"Server anomaly: temperature=39.02C, frequency=46.74Hz, pressure=3.15",False,2026-03-29T10:20:02.990912+00:00
806,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: temperature=36.34C,False,2026-03-29T10:19:52.900563+00:00
807,28,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: temperature=35.98C,False,2026-03-29T10:20:08.122340+00:00
808,29,critical,Telemetry anomaly on Demo Server Rack C05,"Server anomaly: frequency=54.01Hz, pressure=3.45",False,2026-03-29T10:19:52.925624+00:00
809,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: pressure=3.41,False,2026-03-29T10:19:52.968526+00:00
810,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: pressure=3.38,False,2026-03-29T10:19:52.971945+00:00
811,48,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: temperature=8.25C,False,2026-03-29T10:19:58.051270+00:00
812,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: frequency=46.18Hz,False,2026-03-29T10:19:58.064946+00:00
813,56,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: pressure=3.50,False,2026-03-29T10:19:53.004868+00:00
814,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=10.76C,False,2026-03-29T10:19:57.841961+00:00
815,3,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=261.94V,False,2026-03-29T10:19:57.846699+00:00
816,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=15.12C,False,2026-03-29T10:19:57.850268+00:00
817,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=52.43Hz,False,2026-03-29T10:19:57.860214+00:00
818,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: temperature=36.52C,False,2026-03-29T10:19:57.870526+00:00
819,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: temperature=12.62C,False,2026-03-29T10:20:02.969222+00:00
820,18,critical,Telemetry anomaly on Demo Server Rack B02,"Server anomaly: voltage=263.85V, pressure=-0.81",False,2026-03-29T10:19:57.893238+00:00
821,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: frequency=47.65Hz,False,2026-03-29T10:20:03.047104+00:00
822,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: frequency=53.80Hz,False,2026-03-29T10:20:08.112855+00:00
823,33,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: temperature=44.36C,False,2026-03-29T10:19:58.001103+00:00
824,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: voltage=15.63V,False,2026-03-29T10:19:58.010271+00:00
825,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: temperature=13.50C,False,2026-03-29T10:19:58.015680+00:00
826,41,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: pressure=3.20,False,2026-03-29T10:20:03.131052+00:00
827,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: temperature=38.60C,False,2026-03-29T10:19:58.036863+00:00
828,46,critical,Telemetry anomaly on Demo UPS Panel 06,"Server anomaly: temperature=38.64C, pressure=3.39",False,2026-03-29T10:20:33.554212+00:00
829,50,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: voltage=193.37V,False,2026-03-29T10:20:03.163676+00:00
830,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: frequency=46.14Hz,False,2026-03-29T10:19:58.056669+00:00
831,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: pressure=-0.57,False,2026-03-29T10:20:18.150435+00:00
832,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: frequency=46.46Hz,False,2026-03-29T10:20:08.082119+00:00
833,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=45.99Hz,False,2026-03-29T10:20:08.085615+00:00
834,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=-0.13,False,2026-03-29T10:20:03.002690+00:00
835,26,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly: frequency=46.49Hz, pressure=-0.45",False,2026-03-29T10:20:08.115724+00:00
836,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: frequency=47.48Hz,False,2026-03-29T10:20:03.073763+00:00
837,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: voltage=202.79V,False,2026-03-29T10:20:03.081462+00:00
838,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: frequency=53.92Hz,False,2026-03-29T10:20:08.166003+00:00
839,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: frequency=52.36Hz,False,2026-03-29T10:20:03.137997+00:00
840,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: frequency=46.89Hz,False,2026-03-29T10:20:18.264430+00:00
841,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: voltage=193.09V,False,2026-03-29T10:20:08.187004+00:00
842,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=198.07V,False,2026-03-29T10:20:13.052661+00:00
843,3,critical,Telemetry anomaly on server rack b,Server anomaly: pressure=-0.31,False,2026-03-29T10:20:28.264831+00:00
844,4,critical,Telemetry anomaly on Battery Bank B,"Battery anomaly: voltage=10.58V, temperature=42.17C",False,2026-03-29T10:20:08.032294+00:00
845,7,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: temperature=12.39C, frequency=47.55Hz",False,2026-03-29T10:20:08.042395+00:00
846,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: frequency=47.11Hz,False,2026-03-29T10:20:08.070815+00:00
847,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: temperature=8.53C,False,2026-03-29T10:20:08.088247+00:00
848,20,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: frequency=53.19Hz,False,2026-03-29T10:20:08.094531+00:00
849,21,critical,Telemetry anomaly on Demo Server Rack B05,"Server anomaly: temperature=9.39C, voltage=202.50V",False,2026-03-29T10:20:13.148980+00:00
850,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: pressure=-0.17,False,2026-03-29T10:20:13.153477+00:00
851,31,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: frequency=54.04Hz,False,2026-03-29T10:20:18.206442+00:00
852,32,critical,Telemetry anomaly on Demo Server Rack C08,"Server anomaly: temperature=38.06C, pressure=3.05",False,2026-03-29T10:20:08.134564+00:00
853,33,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: voltage=10.95V,False,2026-03-29T10:20:13.192670+00:00
854,40,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: voltage=11.16V,False,2026-03-29T10:20:08.158538+00:00
855,48,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: temperature=39.29C,False,2026-03-29T10:20:08.189803+00:00
856,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: pressure=3.82,False,2026-03-29T10:20:08.197099+00:00
857,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: temperature=36.89C,False,2026-03-29T10:20:13.349850+00:00
858,1,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.21V,False,2026-03-29T10:20:13.042813+00:00
859,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: pressure=3.61,False,2026-03-29T10:20:28.282594+00:00
860,12,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: frequency=46.82Hz,False,2026-03-29T10:20:13.090686+00:00
861,13,critical,Telemetry anomaly on Demo Server Rack A05,"Server anomaly: temperature=35.20C, frequency=46.59Hz",False,2026-03-29T10:20:18.146197+00:00
862,19,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: temperature=35.81C,False,2026-03-29T10:20:33.423014+00:00
863,24,critical,Telemetry anomaly on Demo Server Rack B08,"Server anomaly: voltage=194.96V, frequency=46.74Hz",False,2026-03-29T10:20:13.159343+00:00
864,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: pressure=3.86,False,2026-03-29T10:20:13.170224+00:00
865,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: voltage=202.14V,False,2026-03-29T10:20:13.181176+00:00
866,41,critical,Telemetry anomaly on Demo UPS Panel 01,"Server anomaly: voltage=255.91V, pressure=-0.03",False,2026-03-29T10:20:13.231464+00:00
867,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: pressure=-0.85,False,2026-03-29T10:20:13.239492+00:00
868,50,critical,Telemetry anomaly on Demo Cooling Unit 04,"Server anomaly: temperature=37.69C, frequency=54.50Hz, pressure=3.71",False,2026-03-29T10:20:18.278496+00:00
869,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: temperature=36.81C,False,2026-03-29T10:20:18.290011+00:00
870,56,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: voltage=262.84V,False,2026-03-29T10:20:18.292731+00:00
871,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: frequency=52.76Hz,False,2026-03-29T10:20:18.139335+00:00
872,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: temperature=13.74C,False,2026-03-29T10:20:18.152678+00:00
873,28,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: pressure=3.24,False,2026-03-29T10:20:23.246272+00:00
874,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: temperature=15.07C,False,2026-03-29T10:20:18.231475+00:00
875,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: voltage=265.40V,False,2026-03-29T10:20:23.295781+00:00
876,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: pressure=-0.69,False,2026-03-29T10:20:53.716259+00:00
877,54,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: voltage=194.73V,False,2026-03-29T10:20:28.485830+00:00
878,5,critical,Telemetry anomaly on Server Rack B,"Server anomaly: frequency=47.14Hz, pressure=-0.79",False,2026-03-29T10:20:23.177762+00:00
879,6,critical,Telemetry anomaly on UPS Panel 1,"Server anomaly: temperature=37.71C, pressure=-0.40",False,2026-03-29T10:20:23.180923+00:00
880,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=46.58Hz,False,2026-03-29T10:20:23.184282+00:00
881,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: voltage=264.67V,False,2026-03-29T10:20:28.285838+00:00
882,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=52.53Hz,False,2026-03-29T10:20:23.212970+00:00
883,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: voltage=204.84V,False,2026-03-29T10:20:23.232709+00:00
884,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: frequency=53.85Hz,False,2026-03-29T10:20:23.248365+00:00
885,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: voltage=263.96V,False,2026-03-29T10:20:33.500794+00:00
886,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: temperature=37.56C,False,2026-03-29T10:20:23.288321+00:00
887,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: voltage=258.54V,False,2026-03-29T10:20:23.317180+00:00
888,20,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: temperature=8.36C,False,2026-03-29T10:20:28.315784+00:00
889,31,critical,Telemetry anomaly on Demo Server Rack C07,"Server anomaly: temperature=38.67C, pressure=3.97",False,2026-03-29T10:20:28.351050+00:00
890,35,critical,Telemetry anomaly on Demo Battery Bank 03,Battery anomaly: temperature=13.03C,False,2026-03-29T10:20:28.369528+00:00
891,37,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: temperature=11.05C,False,2026-03-29T10:20:28.378343+00:00
892,41,critical,Telemetry anomaly on Demo UPS Panel 01,"Server anomaly: temperature=11.98C, voltage=258.29V",False,2026-03-29T10:20:28.418186+00:00
893,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: frequency=54.35Hz,False,2026-03-29T10:20:28.427249+00:00
894,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: voltage=191.63V,False,2026-03-29T10:20:33.550789+00:00
895,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: temperature=8.49C,False,2026-03-29T10:20:33.557883+00:00
896,56,critical,Telemetry anomaly on Demo Network Core 04,"Server anomaly: temperature=38.29C, voltage=268.22V, pressure=-0.05",False,2026-03-29T10:20:28.491610+00:00
897,2,critical,Telemetry anomaly on Server Rack A,"Server anomaly: voltage=255.47V, pressure=-0.17",False,2026-03-29T10:20:33.324280+00:00
898,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=47.38C,False,2026-03-29T10:20:33.332969+00:00
899,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: pressure=-0.53,False,2026-03-29T10:20:38.450822+00:00
900,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: voltage=255.88V,False,2026-03-29T10:20:33.359441+00:00
901,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: pressure=-0.43,False,2026-03-29T10:20:38.490406+00:00
902,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: voltage=259.61V,False,2026-03-29T10:20:33.409909+00:00
903,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: voltage=193.22V,False,2026-03-29T10:20:33.413913+00:00
904,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: voltage=268.12V,False,2026-03-29T10:20:38.518119+00:00
905,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: voltage=199.25V,False,2026-03-29T10:20:38.527670+00:00
906,34,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: voltage=14.86V,False,2026-03-29T10:20:38.556909+00:00
907,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: voltage=10.46V,False,2026-03-29T10:20:33.527088+00:00
908,48,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: pressure=-0.34,False,2026-03-29T10:20:43.667473+00:00
909,50,critical,Telemetry anomaly on Demo Cooling Unit 04,"Server anomaly: voltage=268.66V, frequency=53.07Hz",False,2026-03-29T10:20:33.563908+00:00
910,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: frequency=53.28Hz,False,2026-03-29T10:20:43.675943+00:00
911,3,critical,Telemetry anomaly on server rack b,"Server anomaly: temperature=12.52C, pressure=-0.75",False,2026-03-29T10:20:48.523790+00:00
912,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: temperature=36.14C,False,2026-03-29T10:20:43.495059+00:00
913,20,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: temperature=34.22C,False,2026-03-29T10:21:03.723876+00:00
914,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: temperature=9.49C,False,2026-03-29T10:20:38.520300+00:00
915,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: temperature=8.59C,False,2026-03-29T10:20:43.551017+00:00
916,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: temperature=38.69C,False,2026-03-29T10:20:43.554478+00:00
917,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: voltage=15.08V,False,2026-03-29T10:20:38.562151+00:00
918,37,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: temperature=44.04C,False,2026-03-29T10:20:43.632456+00:00
919,40,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: voltage=10.26V,False,2026-03-29T10:20:43.641104+00:00
920,42,critical,Telemetry anomaly on Demo UPS Panel 02,"Server anomaly: temperature=10.81C, frequency=47.08Hz",False,2026-03-29T10:20:48.684609+00:00
921,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: voltage=267.17V,False,2026-03-29T10:20:38.640440+00:00
922,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: pressure=-0.42,False,2026-03-29T10:20:38.647002+00:00
923,54,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: frequency=47.72Hz,False,2026-03-29T10:20:38.676726+00:00
924,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=9.91C,False,2026-03-29T10:20:48.533028+00:00
925,11,critical,Telemetry anomaly on Demo Server Rack A03,"Server anomaly: temperature=39.38C, voltage=194.41V",False,2026-03-29T10:20:43.488179+00:00
926,17,critical,Telemetry anomaly on Demo Server Rack B01,"Server anomaly: temperature=39.78C, pressure=3.65",False,2026-03-29T10:20:48.565906+00:00
927,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: pressure=3.67,False,2026-03-29T10:20:58.650950+00:00
928,21,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: temperature=39.70C,False,2026-03-29T10:20:43.532749+00:00
929,28,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly: temperature=35.11C, frequency=54.02Hz",False,2026-03-29T10:20:43.557074+00:00
930,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: temperature=10.50C,False,2026-03-29T10:20:43.562760+00:00
931,33,critical,Telemetry anomaly on Demo Battery Bank 01,"Battery anomaly: voltage=9.92V, temperature=46.98C",False,2026-03-29T10:20:43.572749+00:00
932,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: voltage=268.96V,False,2026-03-29T10:20:43.657096+00:00
933,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: frequency=53.60Hz,False,2026-03-29T10:20:48.716867+00:00
934,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: voltage=266.07V,False,2026-03-29T10:20:48.554957+00:00
935,15,critical,Telemetry anomaly on Demo Server Rack A07,"Server anomaly: temperature=38.90C, voltage=267.93V",False,2026-03-29T10:20:48.558452+00:00
936,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=8.19C,False,2026-03-29T10:20:48.561655+00:00
937,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: frequency=46.53Hz,False,2026-03-29T10:21:08.768917+00:00
938,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: pressure=-0.47,False,2026-03-29T10:20:58.674311+00:00
939,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: voltage=204.45V,False,2026-03-29T10:20:53.650869+00:00
940,31,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: frequency=52.96Hz,False,2026-03-29T10:20:58.693980+00:00
941,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: temperature=45.41C,False,2026-03-29T10:20:48.663539+00:00
942,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: voltage=266.62V,False,2026-03-29T10:21:03.818374+00:00
943,46,critical,Telemetry anomaly on Demo UPS Panel 06,"Server anomaly: temperature=8.45C, voltage=190.83V",False,2026-03-29T10:20:48.697901+00:00
944,50,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: pressure=-0.07,False,2026-03-29T10:20:53.713358+00:00
945,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: pressure=3.95,False,2026-03-29T10:20:53.575368+00:00
946,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: voltage=193.62V,False,2026-03-29T10:20:53.591822+00:00
947,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: pressure=-0.62,False,2026-03-29T10:20:53.638961+00:00
948,27,critical,Telemetry anomaly on Demo Server Rack C03,"Server anomaly: temperature=8.76C, voltage=260.74V",False,2026-03-29T10:20:58.680602+00:00
949,28,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly: voltage=269.30V, frequency=53.49Hz",False,2026-03-29T10:20:58.683568+00:00
950,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: voltage=258.29V,False,2026-03-29T10:20:53.652574+00:00
951,32,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: frequency=52.64Hz,False,2026-03-29T10:20:58.697212+00:00
952,35,critical,Telemetry anomaly on Demo Battery Bank 03,Battery anomaly: voltage=14.89V,False,2026-03-29T10:20:53.667774+00:00
953,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: temperature=45.15C,False,2026-03-29T10:20:53.680064+00:00
954,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: voltage=197.92V,False,2026-03-29T10:20:53.699000+00:00
955,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: temperature=38.20C,False,2026-03-29T10:20:58.746462+00:00
956,53,critical,Telemetry anomaly on Demo Network Core 01,"Server anomaly: temperature=13.23C, voltage=190.58V",False,2026-03-29T10:20:58.771119+00:00
957,3,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=39.13C,False,2026-03-29T10:20:58.603262+00:00
958,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=34.20C,False,2026-03-29T10:21:03.673421+00:00
959,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=46.73Hz,False,2026-03-29T10:21:03.678213+00:00
960,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: pressure=3.44,False,2026-03-29T10:21:03.688741+00:00
961,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: frequency=45.86Hz,False,2026-03-29T10:21:08.740575+00:00
962,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: frequency=52.31Hz,False,2026-03-29T10:20:58.639955+00:00
963,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=54.35Hz,False,2026-03-29T10:20:58.646575+00:00
964,19,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: voltage=260.69V,False,2026-03-29T10:20:58.653339+00:00
965,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: temperature=10.48C,False,2026-03-29T10:20:58.710477+00:00
966,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: temperature=12.23C,False,2026-03-29T10:20:58.716663+00:00
967,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: pressure=3.65,False,2026-03-29T10:20:58.729144+00:00
968,43,critical,Telemetry anomaly on Demo UPS Panel 03,"Server anomaly: voltage=195.97V, frequency=52.75Hz",False,2026-03-29T10:21:03.815223+00:00
969,48,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: temperature=12.56C,False,2026-03-29T10:21:03.834128+00:00
970,54,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: pressure=3.07,False,2026-03-29T10:21:08.867063+00:00
971,55,critical,Telemetry anomaly on Demo Network Core 03,"Server anomaly: temperature=9.54C, frequency=47.75Hz",False,2026-03-29T10:21:08.872918+00:00
972,56,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: frequency=46.17Hz,False,2026-03-29T10:20:58.778151+00:00
973,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=15.12V,False,2026-03-29T10:21:18.772215+00:00
974,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=-0.86,False,2026-03-29T10:21:18.775998+00:00
975,12,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: temperature=14.00C,False,2026-03-29T10:21:23.879756+00:00
976,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: frequency=45.86Hz,False,2026-03-29T10:21:08.737940+00:00
977,21,critical,Telemetry anomaly on Demo Server Rack B05,"Server anomaly: temperature=35.03C, pressure=3.66",False,2026-03-29T10:21:03.726737+00:00
978,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: voltage=192.33V,False,2026-03-29T10:21:13.839396+00:00
979,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: pressure=3.63,False,2026-03-29T10:21:03.761808+00:00
980,37,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: temperature=11.31C,False,2026-03-29T10:21:03.788640+00:00
981,40,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: voltage=11.04V,False,2026-03-29T10:21:08.827242+00:00
982,41,critical,Telemetry anomaly on Demo UPS Panel 01,"Server anomaly: temperature=12.36C, frequency=46.65Hz",False,2026-03-29T10:21:29.005185+00:00
983,3,critical,Telemetry anomaly on server rack b,Server anomaly: pressure=-0.52,False,2026-03-29T10:21:08.706403+00:00
984,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: frequency=54.36Hz,False,2026-03-29T10:21:13.765177+00:00
985,10,critical,Telemetry anomaly on Demo Server Rack A02,"Server anomaly: frequency=54.01Hz, pressure=3.91",False,2026-03-29T10:21:08.727123+00:00
986,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: frequency=52.85Hz,False,2026-03-29T10:21:08.743113+00:00
987,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=38.02C,False,2026-03-29T10:21:13.790843+00:00
988,17,critical,Telemetry anomaly on Demo Server Rack B01,"Server anomaly: voltage=264.35V, frequency=47.48Hz, pressure=3.69",False,2026-03-29T10:21:13.794806+00:00
989,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: voltage=265.18V,False,2026-03-29T10:21:18.844486+00:00
990,28,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: temperature=37.64C,False,2026-03-29T10:21:08.787029+00:00
991,31,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: pressure=-0.16,False,2026-03-29T10:21:08.796981+00:00
992,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: temperature=42.84C,False,2026-03-29T10:21:08.812679+00:00
993,53,critical,Telemetry anomaly on Demo Network Core 01,"Server anomaly: temperature=37.68C, pressure=-0.65",False,2026-03-29T10:21:08.863796+00:00
994,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=47.15Hz,False,2026-03-29T10:21:23.824546+00:00
995,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=200.85V,False,2026-03-29T10:21:28.860780+00:00
996,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=45.85Hz,False,2026-03-29T10:21:13.759885+00:00
997,20,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: pressure=-0.10,False,2026-03-29T10:21:13.808160+00:00
998,21,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: voltage=268.17V,False,2026-03-29T10:21:28.927100+00:00
999,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: voltage=259.86V,False,2026-03-29T10:21:13.828836+00:00
